,sentiment,time,,,
3241,positive,2017-06-29 15:31:46+00:00,,,
3242,negative,2017-06-29 15:15:10+00:00,,,
3243,neutral,2017-06-29 15:14:04+00:00,,,
3244,positive,2017-06-29 14:45:31+00:00,,,
3245,neutral,2017-06-29 14:41:52+00:00,,,
3246,positive,2017-06-29 14:24:57+00:00,,,
3247,neutral,2017-06-29 14:20:45+00:00,,,
3248,neutral,2017-06-29 14:18:15+00:00,,,
3249,positive,2017-06-29 14:08:25+00:00,,,
3250,positive,2017-06-29 14:06:08+00:00,,,
3251,negative,2017-06-29 13:55:15+00:00,,,
3252,positive,2017-06-29 13:42:16+00:00,,,
3253,negative,2017-06-29 13:37:46+00:00,,,
3254,positive,2017-06-29 12:52:36+00:00,,,
3255,positive,2017-06-29 12:05:57+00:00,,,
3256,positive,2017-06-29 11:31:38+00:00,,,
3257,neutral,2017-06-29 10:23:57+00:00,,,
3258,negative,2017-06-29 10:07:01+00:00,,,
3259,positive,2017-06-29 09:06:29+00:00,,,
3260,positive,2017-06-29 08:59:35+00:00,,,
3261,neutral,2017-06-29 07:06:18+00:00,,,
3262,negative,2017-06-28 21:45:54+00:00,,,
3263,positive,2017-06-28 21:30:27+00:00,,,
3264,negative,2017-06-28 21:29:14+00:00,,,
3265,negative,2017-06-28 21:00:15+00:00,,,
3266,positive,2017-06-28 20:46:56+00:00,,,
3267,negative,2017-06-28 20:22:37+00:00,,,
3268,positive,2017-06-28 19:36:35+00:00,,,
3269,positive,2017-06-28 19:19:28+00:00,,,
3270,positive,2017-06-28 19:03:29+00:00,,,
3271,negative,2017-06-28 18:32:57+00:00,,,
3272,positive,2017-06-28 18:23:22+00:00,,,
3273,positive,2017-06-28 18:22:31+00:00,,,
3274,neutral,2017-06-28 17:56:54+00:00,,,
3275,positive,2017-06-28 17:44:10+00:00,,,
3276,neutral,2017-06-28 17:33:50+00:00,,,
3277,positive,2017-06-28 17:02:15+00:00,,,
3278,positive,2017-06-28 16:58:46+00:00,,,
3279,neutral,2017-06-28 16:08:13+00:00,,,
3280,positive,2017-06-28 15:25:10+00:00,,,
3281,positive,2017-06-28 15:25:10+00:00,,,
3282,positive,2017-06-28 15:03:33+00:00,,,
3283,negative,2017-06-28 12:17:00+00:00,,,
3284,positive,2017-06-28 11:49:42+00:00,,,
3285,positive,2017-06-28 09:28:53+00:00,,,
3286,negative,2017-06-28 08:11:37+00:00,,,
3287,positive,2017-06-28 07:09:46+00:00,,,
3288,neutral,2017-06-28 06:05:49+00:00,,,
3289,positive,2017-06-28 02:13:23+00:00,,,
3290,positive,2017-06-27 22:12:34+00:00,,,
3291,neutral,2017-06-27 21:26:40+00:00,,,
3292,positive,2017-06-27 21:13:42+00:00,,,
3293,positive,2017-06-27 21:08:33+00:00,,,
3294,negative,2017-06-27 21:01:29+00:00,,,
3295,positive,2017-06-27 20:46:28+00:00,,,
3296,negative,2017-06-27 19:07:01+00:00,,,
3297,positive,2017-06-27 19:02:15+00:00,,,
3298,positive,2017-06-27 17:27:29+00:00,,,
3299,positive,2017-06-27 16:12:44+00:00,,,
3300,negative,2017-06-27 16:03:16+00:00,,,
3301,positive,2017-06-27 15:46:27+00:00,,,
3302,negative,2017-06-27 14:09:44+00:00,,,
3303,positive,2017-06-27 14:06:47+00:00,,,
3304,positive,2017-06-27 13:17:27+00:00,,,
3305,positive,2017-06-27 12:11:51+00:00,,,
3306,negative,2017-06-27 11:22:03+00:00,,,
3307,positive,2017-06-27 10:39:30+00:00,,,
3308,positive,2017-06-27 08:08:02+00:00,,,
3309,negative,2017-06-27 06:46:23+00:00,,,
3310,positive,2017-06-27 05:02:23+00:00,,,
3311,positive,2017-06-27 04:10:38+00:00,,,
3312,positive,2017-06-27 01:34:52+00:00,,,
3313,positive,2017-06-27 00:18:03+00:00,,,
3314,neutral,2017-06-26 23:13:14+00:00,,,
3315,neutral,2017-06-26 23:10:22+00:00,,,
3316,positive,2017-06-26 21:22:28+00:00,,,
3317,negative,2017-06-26 20:08:10+00:00,,,
3318,positive,2017-06-26 20:08:08+00:00,,,
3319,positive,2017-06-26 19:26:14+00:00,,,
3320,positive,2017-06-26 19:14:33+00:00,,,
3321,positive,2017-06-26 17:50:52+00:00,,,
3322,positive,2017-06-26 17:11:18+00:00,,,
3323,positive,2017-06-26 16:24:59+00:00,,,
3324,negative,2017-06-26 16:06:31+00:00,,,
3325,neutral,2017-06-26 15:36:13+00:00,,,
3326,positive,2017-06-26 15:18:31+00:00,,,
3327,positive,2017-06-26 14:46:54+00:00,,,
3328,positive,2017-06-26 14:21:31+00:00,,,
3329,neutral,2017-06-26 13:42:28+00:00,,,
3330,neutral,2017-06-26 13:38:44+00:00,,,
3331,negative,2017-06-26 13:27:36+00:00,,,
3332,positive,2017-06-26 13:15:33+00:00,,,
3333,positive,2017-06-26 12:00:51+00:00,,,
3334,positive,2017-06-26 11:02:37+00:00,,,
3335,negative,2017-06-26 10:56:13+00:00,,,
3336,positive,2017-06-26 10:41:50+00:00,,,
3337,positive,2017-06-26 09:08:02+00:00,,,
3338,neutral,2017-06-26 08:29:11+00:00,,,
3339,positive,2017-06-26 07:22:22+00:00,,,
3340,positive,2017-06-26 03:46:38+00:00,,,
3341,positive,2017-06-26 02:23:41+00:00,,,
3342,positive,2017-06-25 21:13:53+00:00,,,
3343,neutral,2017-06-25 19:25:54+00:00,,,
3344,positive,2017-06-25 19:21:23+00:00,,,
3345,neutral,2017-06-25 18:26:20+00:00,,,
3346,neutral,2017-06-25 18:16:34+00:00,,,
3347,positive,2017-06-25 15:11:51+00:00,,,
3348,neutral,2017-06-25 14:32:11+00:00,,,
3349,positive,2017-06-25 14:06:45+00:00,,,
3350,positive,2017-06-25 11:16:40+00:00,,,
3351,negative,2017-06-25 08:25:13+00:00,,,
3352,positive,2017-06-25 08:02:05+00:00,,,
3353,negative,2017-06-25 07:02:16+00:00,,,
3354,positive,2017-06-24 23:08:42+00:00,,,
3355,positive,2017-06-24 15:38:07+00:00,,,
3356,positive,2017-06-24 06:42:20+00:00,,,
3357,neutral,2017-06-24 05:42:27+00:00,,,
3358,positive,2017-06-23 22:13:55+00:00,,,
3359,positive,2017-06-23 21:19:22+00:00,,,
3360,positive,2017-06-23 21:13:20+00:00,,,
3361,neutral,2017-06-23 20:20:39+00:00,,,
3362,neutral,2017-06-23 20:05:07+00:00,,,
3363,positive,2017-06-23 19:42:17+00:00,,,
3364,positive,2017-06-23 19:36:22+00:00,,,
3365,positive,2017-06-23 19:18:03+00:00,,,
3366,negative,2017-06-23 19:05:03+00:00,,,
3367,positive,2017-06-23 18:51:20+00:00,,,
3368,positive,2017-06-23 18:47:46+00:00,,,
3369,positive,2017-06-23 18:21:15+00:00,,,
3370,neutral,2017-06-23 18:05:58+00:00,,,
3371,neutral,2017-06-23 17:51:40+00:00,,,
3372,positive,2017-06-23 17:48:12+00:00,,,
3373,positive,2017-06-23 17:19:49+00:00,,,
3374,negative,2017-06-23 16:50:22+00:00,,,
3375,positive,2017-06-23 16:23:44+00:00,,,
3376,positive,2017-06-23 16:17:57+00:00,,,
3377,negative,2017-06-23 16:00:41+00:00,,,
3378,positive,2017-06-23 15:36:40+00:00,,,
3379,positive,2017-06-23 15:06:23+00:00,,,
3380,positive,2017-06-23 14:38:34+00:00,,,
3381,negative,2017-06-23 14:05:25+00:00,,,
3382,positive,2017-06-23 14:02:24+00:00,,,
3383,positive,2017-06-23 13:56:37+00:00,,,
3384,neutral,2017-06-23 13:28:34+00:00,,,
3385,positive,2017-06-23 13:23:21+00:00,,,
3386,positive,2017-06-23 13:04:00+00:00,,,
3387,neutral,2017-06-23 12:50:33+00:00,,,
3388,positive,2017-06-23 09:42:19+00:00,,,
3389,negative,2017-06-23 07:02:24+00:00,,,
3390,negative,2017-06-23 04:42:23+00:00,,,
3391,positive,2017-06-23 04:22:21+00:00,,,
3392,positive,2017-06-23 03:42:31+00:00,,,
3393,negative,2017-06-22 22:42:29+00:00,,,
3394,positive,2017-06-22 22:03:48+00:00,,,
3395,negative,2017-06-22 21:25:40+00:00,,,
3396,positive,2017-06-22 20:30:49+00:00,,,
3397,positive,2017-06-22 20:26:29+00:00,,,
3398,positive,2017-06-22 18:46:19+00:00,,,
3399,positive,2017-06-22 18:43:21+00:00,,,
3400,positive,2017-06-22 16:35:33+00:00,,,
3401,negative,2017-06-22 16:32:29+00:00,,,
3402,positive,2017-06-22 16:19:02+00:00,,,
3403,positive,2017-06-22 15:48:48+00:00,,,
3404,positive,2017-06-22 15:34:02+00:00,,,
3405,positive,2017-06-22 15:24:30+00:00,,,
3406,neutral,2017-06-22 14:31:00+00:00,,,
3407,positive,2017-06-22 14:27:23+00:00,,,
3408,positive,2017-06-22 13:31:10+00:00,,,
3409,negative,2017-06-22 13:05:32+00:00,,,
3410,positive,2017-06-22 12:49:56+00:00,,,
3411,positive,2017-06-22 12:29:15+00:00,,,
3412,positive,2017-06-22 11:51:11+00:00,,,
3413,positive,2017-06-22 10:23:01+00:00,,,
3414,positive,2017-06-22 09:44:32+00:00,,,
3415,positive,2017-06-22 09:15:08+00:00,,,
3416,positive,2017-06-22 07:54:47+00:00,,,
3417,negative,2017-06-22 06:51:01+00:00,,,
3418,positive,2017-06-22 06:46:23+00:00,,,
3419,positive,2017-06-22 04:53:56+00:00,,,
3420,neutral,2017-06-22 04:24:14+00:00,,,
3421,positive,2017-06-22 03:56:27+00:00,,,
3422,negative,2017-06-22 03:26:43+00:00,,,
3423,positive,2017-06-21 23:28:14+00:00,,,
3424,positive,2017-06-21 22:57:13+00:00,,,
3425,negative,2017-06-21 21:21:23+00:00,,,
3426,positive,2017-06-21 21:06:42+00:00,,,
3427,negative,2017-06-21 21:00:47+00:00,,,
3428,negative,2017-06-21 20:51:01+00:00,,,
3429,neutral,2017-06-21 20:46:19+00:00,,,
3430,neutral,2017-06-21 20:23:10+00:00,,,
3431,negative,2017-06-21 20:06:58+00:00,,,
3432,positive,2017-06-21 19:50:25+00:00,,,
3433,positive,2017-06-21 19:48:23+00:00,,,
3434,negative,2017-06-21 19:26:44+00:00,,,
3435,negative,2017-06-21 19:25:13+00:00,,,
3436,positive,2017-06-21 18:45:48+00:00,,,
3437,positive,2017-06-21 18:37:43+00:00,,,
3438,positive,2017-06-21 18:34:24+00:00,,,
3439,positive,2017-06-21 18:32:55+00:00,,,
3440,positive,2017-06-21 18:29:37+00:00,,,
3441,negative,2017-06-21 18:28:33+00:00,,,
3442,positive,2017-06-21 18:26:14+00:00,,,
3443,negative,2017-06-21 18:16:41+00:00,,,
3444,negative,2017-06-21 18:10:55+00:00,,,
3445,positive,2017-06-21 17:53:43+00:00,,,
3446,negative,2017-06-21 17:35:50+00:00,,,
3447,negative,2017-06-21 17:26:06+00:00,,,
3448,negative,2017-06-21 17:22:27+00:00,,,
3449,negative,2017-06-21 17:15:03+00:00,,,
3450,positive,2017-06-21 17:00:35+00:00,,,
3451,negative,2017-06-21 16:54:33+00:00,,,
3452,positive,2017-06-21 16:48:17+00:00,,,
3453,neutral,2017-06-21 16:17:11+00:00,,,
3454,positive,2017-06-21 16:07:53+00:00,,,
3455,neutral,2017-06-21 15:52:35+00:00,,,
3456,negative,2017-06-21 15:43:51+00:00,,,
3457,positive,2017-06-21 15:35:17+00:00,,,
3458,negative,2017-06-21 15:30:36+00:00,,,
3459,positive,2017-06-21 15:30:01+00:00,,,
3460,negative,2017-06-21 15:17:10+00:00,,,
3461,negative,2017-06-21 15:05:16+00:00,,,
3462,neutral,2017-06-21 14:06:55+00:00,,,
3463,negative,2017-06-21 13:54:38+00:00,,,
3464,positive,2017-06-21 13:43:34+00:00,,,
3465,positive,2017-06-21 13:06:25+00:00,,,
3466,negative,2017-06-21 11:42:56+00:00,,,
3467,positive,2017-06-21 10:47:56+00:00,,,
3468,positive,2017-06-21 09:49:47+00:00,,,
3469,positive,2017-06-21 09:21:00+00:00,,,
3470,negative,2017-06-21 06:42:24+00:00,,,
3471,neutral,2017-06-20 21:22:18+00:00,,,
3472,negative,2017-06-20 19:38:53+00:00,,,
3473,positive,2017-06-20 19:04:09+00:00,,,
3474,positive,2017-06-20 19:03:50+00:00,,,
3475,positive,2017-06-20 18:42:17+00:00,,,
3476,negative,2017-06-20 18:39:21+00:00,,,
3477,neutral,2017-06-20 17:54:51+00:00,,,
3478,negative,2017-06-20 17:02:45+00:00,,,
3479,neutral,2017-06-20 15:46:04+00:00,,,
3480,negative,2017-06-20 14:51:48+00:00,,,
3481,positive,2017-06-20 13:22:21+00:00,,,
3482,positive,2017-06-20 08:30:12+00:00,,,
3483,positive,2017-06-20 07:07:25+00:00,,,
3484,positive,2017-06-20 04:24:02+00:00,,,
3485,positive,2017-06-20 02:50:54+00:00,,,
3486,neutral,2017-06-20 00:09:05+00:00,,,
3487,positive,2017-06-19 23:34:48+00:00,,,
3488,positive,2017-06-19 21:58:54+00:00,,,
3489,negative,2017-06-19 21:16:39+00:00,,,
3490,positive,2017-06-19 21:06:19+00:00,,,
3491,negative,2017-06-19 21:00:43+00:00,,,
3492,positive,2017-06-19 21:00:19+00:00,,,
3493,negative,2017-06-19 20:30:08+00:00,,,
3494,neutral,2017-06-19 19:02:51+00:00,,,
3495,positive,2017-06-19 18:42:20+00:00,,,
3496,neutral,2017-06-19 17:32:04+00:00,,,
3497,positive,2017-06-19 17:22:41+00:00,,,
3498,positive,2017-06-19 14:59:28+00:00,,,
3499,negative,2017-06-19 14:40:31+00:00,,,
3500,neutral,2017-06-19 12:36:03+00:00,,,
3501,positive,2017-06-19 10:59:13+00:00,,,
3502,positive,2017-06-19 10:07:56+00:00,,,
3503,neutral,2017-06-19 10:02:23+00:00,,,
3504,positive,2017-06-19 08:44:05+00:00,,,
3505,positive,2017-06-19 04:02:12+00:00,,,
3506,negative,2017-06-19 03:46:09+00:00,,,
3507,neutral,2017-06-19 03:42:14+00:00,,,
3508,negative,2017-06-18 21:22:30+00:00,,,
3509,positive,2017-06-18 18:47:34+00:00,,,
3510,positive,2017-06-18 17:06:17+00:00,,,
3511,positive,2017-06-18 15:41:55+00:00,,,
3512,negative,2017-06-18 15:17:04+00:00,,,
3513,positive,2017-06-18 10:22:30+00:00,,,
3514,positive,2017-06-18 09:53:37+00:00,,,
3515,positive,2017-06-18 08:06:13+00:00,,,
3516,positive,2017-06-18 07:39:26+00:00,,,
3517,positive,2017-06-17 23:44:11+00:00,,,
3518,neutral,2017-06-17 16:26:21+00:00,,,
3519,neutral,2017-06-17 15:21:38+00:00,,,
3520,positive,2017-06-17 00:36:52+00:00,,,
3521,neutral,2017-06-16 22:16:06+00:00,,,
3522,negative,2017-06-16 22:05:19+00:00,,,
3523,neutral,2017-06-16 20:33:30+00:00,,,
3524,negative,2017-06-16 20:24:13+00:00,,,
3525,positive,2017-06-16 20:18:15+00:00,,,
3526,neutral,2017-06-16 20:18:13+00:00,,,
3527,positive,2017-06-16 20:16:26+00:00,,,
3528,negative,2017-06-16 20:13:11+00:00,,,
3529,negative,2017-06-16 20:01:46+00:00,,,
3530,neutral,2017-06-16 20:00:21+00:00,,,
3531,negative,2017-06-16 19:31:55+00:00,,,
3532,negative,2017-06-16 19:31:38+00:00,,,
3533,positive,2017-06-16 19:22:09+00:00,,,
3534,neutral,2017-06-16 18:04:03+00:00,,,
3535,positive,2017-06-16 16:59:50+00:00,,,
3536,positive,2017-06-16 16:39:38+00:00,,,
3537,positive,2017-06-16 15:46:32+00:00,,,
3538,positive,2017-06-16 15:46:32+00:00,,,
3539,positive,2017-06-16 15:27:00+00:00,,,
3540,positive,2017-06-16 15:22:38+00:00,,,
3541,positive,2017-06-16 15:16:00+00:00,,,
3542,positive,2017-06-16 14:27:14+00:00,,,
3543,neutral,2017-06-16 14:21:19+00:00,,,
3544,neutral,2017-06-16 13:41:32+00:00,,,
3545,positive,2017-06-16 13:37:39+00:00,,,
3546,negative,2017-06-16 13:20:41+00:00,,,
3547,positive,2017-06-16 12:58:47+00:00,,,
3548,neutral,2017-06-16 12:41:29+00:00,,,
3549,neutral,2017-06-16 12:23:15+00:00,,,
3550,neutral,2017-06-16 12:14:08+00:00,,,
3551,negative,2017-06-16 12:11:47+00:00,,,
3552,positive,2017-06-16 11:26:09+00:00,,,
3553,positive,2017-06-16 11:02:49+00:00,,,
3554,positive,2017-06-16 10:42:53+00:00,,,
3555,positive,2017-06-16 10:25:09+00:00,,,
3556,negative,2017-06-16 08:17:31+00:00,,,
3557,negative,2017-06-16 07:00:15+00:00,,,
3558,negative,2017-06-16 06:48:51+00:00,,,
3559,positive,2017-06-16 05:18:24+00:00,,,
3560,positive,2017-06-16 04:51:53+00:00,,,
3561,positive,2017-06-16 02:03:51+00:00,,,
3562,negative,2017-06-16 01:57:47+00:00,,,
3563,negative,2017-06-16 01:48:58+00:00,,,
3564,negative,2017-06-16 01:02:12+00:00,,,
3565,neutral,2017-06-15 22:14:57+00:00,,,
3566,negative,2017-06-15 22:07:41+00:00,,,
3567,neutral,2017-06-15 21:59:29+00:00,,,
3568,neutral,2017-06-15 21:49:32+00:00,,,
3569,neutral,2017-06-15 21:42:36+00:00,,,
3570,positive,2017-06-15 21:30:49+00:00,,,
3571,neutral,2017-06-15 21:22:27+00:00,,,
3572,positive,2017-06-15 20:47:01+00:00,,,
3573,neutral,2017-06-15 20:42:18+00:00,,,
3574,positive,2017-06-15 20:42:18+00:00,,,
3575,negative,2017-06-15 20:40:36+00:00,,,
3576,negative,2017-06-15 20:33:48+00:00,,,
3577,positive,2017-06-15 20:18:24+00:00,,,
3578,neutral,2017-06-15 20:09:48+00:00,,,
3579,positive,2017-06-15 20:08:05+00:00,,,
3580,negative,2017-06-15 19:42:58+00:00,,,
3581,positive,2017-06-15 19:32:33+00:00,,,
3582,neutral,2017-06-15 19:23:49+00:00,,,
3583,positive,2017-06-15 19:08:17+00:00,,,
3584,positive,2017-06-15 19:01:21+00:00,,,
3585,neutral,2017-06-15 18:59:24+00:00,,,
3586,neutral,2017-06-15 18:45:14+00:00,,,
3587,positive,2017-06-15 18:44:06+00:00,,,
3588,negative,2017-06-15 18:21:50+00:00,,,
3589,negative,2017-06-15 18:08:50+00:00,,,
3590,negative,2017-06-15 17:53:07+00:00,,,
3591,neutral,2017-06-15 17:50:04+00:00,,,
3592,negative,2017-06-15 17:41:04+00:00,,,
3593,negative,2017-06-15 17:35:08+00:00,,,
3594,negative,2017-06-15 17:15:57+00:00,,,
3595,negative,2017-06-15 17:13:23+00:00,,,
3596,negative,2017-06-15 17:04:43+00:00,,,
3597,neutral,2017-06-15 16:59:01+00:00,,,
3598,negative,2017-06-15 16:57:39+00:00,,,
3599,positive,2017-06-15 16:57:02+00:00,,,
3600,positive,2017-06-15 16:54:28+00:00,,,
3601,neutral,2017-06-15 16:31:46+00:00,,,
3602,negative,2017-06-15 16:21:30+00:00,,,
3603,positive,2017-06-15 16:17:07+00:00,,,
3604,negative,2017-06-15 16:12:10+00:00,,,
3605,negative,2017-06-15 16:09:53+00:00,,,
3606,neutral,2017-06-15 15:59:01+00:00,,,
3607,neutral,2017-06-15 15:52:39+00:00,,,
3608,positive,2017-06-15 15:46:16+00:00,,,
3609,negative,2017-06-15 15:45:44+00:00,,,
3610,positive,2017-06-15 15:22:40+00:00,,,
3611,positive,2017-06-15 15:20:56+00:00,,,
3612,negative,2017-06-15 15:18:57+00:00,,,
3613,neutral,2017-06-15 15:16:44+00:00,,,
3614,neutral,2017-06-15 15:16:21+00:00,,,
3615,negative,2017-06-15 15:02:23+00:00,,,
3616,positive,2017-06-15 14:55:58+00:00,,,
3617,positive,2017-06-15 14:55:45+00:00,,,
3618,positive,2017-06-15 14:49:19+00:00,,,
3619,negative,2017-06-15 14:47:27+00:00,,,
3620,neutral,2017-06-15 14:47:17+00:00,,,
3621,positive,2017-06-15 14:46:30+00:00,,,
3622,neutral,2017-06-15 14:44:53+00:00,,,
3623,negative,2017-06-15 14:44:53+00:00,,,
3624,positive,2017-06-15 14:44:13+00:00,,,
3625,neutral,2017-06-15 14:41:18+00:00,,,
3626,positive,2017-06-15 14:40:19+00:00,,,
3627,negative,2017-06-15 14:39:39+00:00,,,
3628,negative,2017-06-15 14:38:54+00:00,,,
3629,positive,2017-06-15 14:31:01+00:00,,,
3630,positive,2017-06-15 14:28:31+00:00,,,
3631,positive,2017-06-15 14:26:22+00:00,,,
3632,neutral,2017-06-15 14:17:19+00:00,,,
3633,positive,2017-06-15 14:16:18+00:00,,,
3634,negative,2017-06-15 14:11:33+00:00,,,
3635,negative,2017-06-15 14:11:32+00:00,,,
3636,neutral,2017-06-15 14:10:24+00:00,,,
3637,negative,2017-06-15 14:05:05+00:00,,,
3638,neutral,2017-06-15 14:01:19+00:00,,,
3639,positive,2017-06-15 14:01:06+00:00,,,
3640,neutral,2017-06-15 14:00:33+00:00,,,
3641,neutral,2017-06-15 13:59:00+00:00,,,
3642,neutral,2017-06-15 13:57:59+00:00,,,
3643,neutral,2017-06-15 13:48:02+00:00,,,
3644,neutral,2017-06-15 13:47:47+00:00,,,
3645,negative,2017-06-15 13:42:08+00:00,,,
3646,neutral,2017-06-15 13:35:13+00:00,,,
3647,negative,2017-06-15 13:27:02+00:00,,,
3648,neutral,2017-06-15 13:26:10+00:00,,,
3649,positive,2017-06-15 13:23:37+00:00,,,
3650,positive,2017-06-15 08:56:14+00:00,,,
3651,positive,2017-06-15 08:02:06+00:00,,,
3652,negative,2017-06-15 03:42:10+00:00,,,
3653,positive,2017-06-15 01:02:12+00:00,,,
3654,neutral,2017-06-14 20:59:25+00:00,,,
3655,neutral,2017-06-14 20:59:01+00:00,,,
3656,negative,2017-06-14 20:49:57+00:00,,,
3657,positive,2017-06-14 20:06:13+00:00,,,
3658,positive,2017-06-14 19:39:31+00:00,,,
3659,neutral,2017-06-14 19:13:47+00:00,,,
3660,neutral,2017-06-14 19:11:58+00:00,,,
3661,negative,2017-06-14 19:03:23+00:00,,,
3662,positive,2017-06-14 18:30:15+00:00,,,
3663,positive,2017-06-14 17:06:14+00:00,,,
3664,positive,2017-06-14 16:38:04+00:00,,,
3665,positive,2017-06-14 15:57:17+00:00,,,
3666,negative,2017-06-14 15:47:42+00:00,,,
3667,positive,2017-06-14 15:46:11+00:00,,,
3668,positive,2017-06-14 15:12:48+00:00,,,
3669,positive,2017-06-14 15:04:38+00:00,,,
3670,neutral,2017-06-14 14:45:58+00:00,,,
3671,positive,2017-06-14 14:36:43+00:00,,,
3672,positive,2017-06-14 13:32:40+00:00,,,
3673,positive,2017-06-14 13:31:01+00:00,,,
3674,positive,2017-06-14 11:48:43+00:00,,,
3675,positive,2017-06-14 11:03:30+00:00,,,
3676,positive,2017-06-14 10:54:32+00:00,,,
3677,positive,2017-06-14 10:46:30+00:00,,,
3678,positive,2017-06-14 10:46:06+00:00,,,
3679,positive,2017-06-14 10:40:13+00:00,,,
3680,positive,2017-06-14 10:38:06+00:00,,,
3681,positive,2017-06-14 10:34:51+00:00,,,
3682,positive,2017-06-14 10:07:03+00:00,,,
3683,positive,2017-06-14 09:58:41+00:00,,,
3684,negative,2017-06-14 08:26:52+00:00,,,
3685,positive,2017-06-14 08:26:52+00:00,,,
3686,positive,2017-06-14 07:20:40+00:00,,,
3687,positive,2017-06-14 05:10:20+00:00,,,
3688,positive,2017-06-14 02:42:15+00:00,,,
3689,neutral,2017-06-14 01:20:43+00:00,,,
3690,negative,2017-06-14 01:08:14+00:00,,,
3691,positive,2017-06-13 20:57:40+00:00,,,
3692,positive,2017-06-13 20:06:49+00:00,,,
3693,neutral,2017-06-13 18:42:11+00:00,,,
3694,negative,2017-06-13 18:09:34+00:00,,,
3695,negative,2017-06-13 17:17:09+00:00,,,
3696,negative,2017-06-13 16:58:00+00:00,,,
3697,neutral,2017-06-13 16:38:53+00:00,,,
3698,neutral,2017-06-13 16:03:37+00:00,,,
3699,positive,2017-06-13 15:10:54+00:00,,,
3700,positive,2017-06-13 15:06:00+00:00,,,
3701,neutral,2017-06-13 15:05:18+00:00,,,
3702,positive,2017-06-13 14:32:54+00:00,,,
3703,positive,2017-06-13 14:19:55+00:00,,,
3704,positive,2017-06-13 14:07:22+00:00,,,
3705,positive,2017-06-13 14:04:25+00:00,,,
3706,positive,2017-06-13 13:59:28+00:00,,,
3707,positive,2017-06-13 13:42:16+00:00,,,
3708,neutral,2017-06-13 13:14:25+00:00,,,
3709,neutral,2017-06-13 12:33:19+00:00,,,
3710,positive,2017-06-13 12:00:52+00:00,,,
3711,negative,2017-06-13 10:46:31+00:00,,,
3712,positive,2017-06-13 07:19:18+00:00,,,
3713,neutral,2017-06-13 06:55:41+00:00,,,
3714,positive,2017-06-13 06:13:49+00:00,,,
3715,neutral,2017-06-13 04:49:08+00:00,,,
3716,positive,2017-06-13 04:32:29+00:00,,,
3717,positive,2017-06-13 04:26:21+00:00,,,
3718,negative,2017-06-13 04:21:07+00:00,,,
3719,positive,2017-06-13 04:15:09+00:00,,,
3720,positive,2017-06-13 04:10:04+00:00,,,
3721,positive,2017-06-12 21:32:16+00:00,,,
3722,neutral,2017-06-12 20:44:23+00:00,,,
3723,positive,2017-06-12 20:38:32+00:00,,,
3724,positive,2017-06-12 19:02:05+00:00,,,
3725,positive,2017-06-12 17:03:57+00:00,,,
3726,positive,2017-06-12 16:45:52+00:00,,,
3727,positive,2017-06-12 16:01:45+00:00,,,
3728,neutral,2017-06-12 15:00:12+00:00,,,
3729,positive,2017-06-12 14:19:28+00:00,,,
3730,positive,2017-06-12 12:48:54+00:00,,,
3731,positive,2017-06-12 12:28:22+00:00,,,
3732,positive,2017-06-12 11:55:02+00:00,,,
3733,positive,2017-06-12 10:34:27+00:00,,,
3734,positive,2017-06-12 09:30:30+00:00,,,
3735,positive,2017-06-12 08:33:08+00:00,,,
3736,positive,2017-06-11 22:37:25+00:00,,,
3737,negative,2017-06-11 17:04:13+00:00,,,
3738,negative,2017-06-11 16:18:54+00:00,,,
3739,positive,2017-06-11 15:55:00+00:00,,,
3740,positive,2017-06-11 06:32:35+00:00,,,
3741,positive,2017-06-11 03:50:01+00:00,,,
3742,negative,2017-06-11 03:05:36+00:00,,,
3743,neutral,2017-06-10 23:42:19+00:00,,,
3744,negative,2017-06-10 21:21:32+00:00,,,
3745,positive,2017-06-10 21:08:22+00:00,,,
3746,positive,2017-06-10 17:29:30+00:00,,,
3747,negative,2017-06-10 17:03:54+00:00,,,
3748,positive,2017-06-10 09:03:59+00:00,,,
3749,positive,2017-06-10 02:41:24+00:00,,,
3750,positive,2017-06-09 23:29:03+00:00,,,
3751,neutral,2017-06-09 20:58:29+00:00,,,
3752,negative,2017-06-09 18:10:01+00:00,,,
3753,positive,2017-06-09 18:03:06+00:00,,,
3754,positive,2017-06-09 17:27:54+00:00,,,
3755,negative,2017-06-09 17:15:39+00:00,,,
3756,positive,2017-06-09 16:42:28+00:00,,,
3757,positive,2017-06-09 16:06:47+00:00,,,
3758,neutral,2017-06-09 10:03:41+00:00,,,
3759,neutral,2017-06-09 09:07:19+00:00,,,
3760,positive,2017-06-09 08:04:27+00:00,,,
3761,positive,2017-06-09 04:01:29+00:00,,,
3762,positive,2017-06-08 22:02:20+00:00,,,
3763,positive,2017-06-08 21:40:56+00:00,,,
3764,positive,2017-06-08 21:34:39+00:00,,,
3765,negative,2017-06-08 21:22:30+00:00,,,
3766,positive,2017-06-08 21:05:22+00:00,,,
3767,positive,2017-06-08 20:23:53+00:00,,,
3768,neutral,2017-06-08 20:23:53+00:00,,,
3769,positive,2017-06-08 19:54:41+00:00,,,
3770,positive,2017-06-08 19:41:08+00:00,,,
3771,positive,2017-06-08 18:36:00+00:00,,,
3772,positive,2017-06-08 17:36:45+00:00,,,
3773,positive,2017-06-08 17:25:58+00:00,,,
